1707 | 731.4
1708 | 732.1
1709 | 732.2
1710 | 732.3
1711 | 732.4
1712 | 733.1
1713 | 733.2
1714 | 734
1715 | 735.1
1716 | 735.2
1717 | 736.1
1718 | 736.2
1719 | 736.3
1720 | 737.1
1721 | 737.2
1722 | 737.3
1723 | 738.1
1724 | 738.2
1725 | 738.3
1726 | 738.4
1727 | 738.5
1728 | 739
1729 | 740
1730 | 741
1731 | 742
1732 | 743.1
1733 | 743.2
1734 | 744.1
1735 | 744.2
1736 | 745.1
1737 | 745.2
1738 | 745.3
1739 | 746.1
1740 | 746.2
1741 | 746.3
1742 | 746.4
1743 | 746.5
1744 | 746.6
1745 | 747
1746 | 748.1
1747 | 748.2
1748 | 749.1
1749 | 749.2
1750 | 749.3
1751 | 749.4
1752 | 749.5
1753 | 750
1754 | 751.1
1755 | 751.2
1756 | 751.3
1757 | 752.1
1758 | 752.2
1759 | 753
1760 | 749.6
1761 | 749.7
